scope,bucket_name,bucket_value,strategy,match_count,average_penka_points,total_penka_points,exact_score_rate,correct_goal_difference_or_draw_rate,correct_winner_only_rate,wrong_rate,difference_vs_favorite_1_0,ci_lower_95_vs_favorite_1_0,ci_upper_95_vs_favorite_1_0,difference_vs_calibrated_optimizer,ci_lower_95_vs_calibrated_optimizer,ci_upper_95_vs_calibrated_optimizer
strategy_bucket,rank_gap_bucket,60-80,favorite_1_0,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,favorite_2_0,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,favorite_2_1,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,favorite_3_0,1,5.0,5,1.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0
strategy_bucket,rank_gap_bucket,60-80,draw_0_0,1,0.0,0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
strategy_bucket,rank_gap_bucket,60-80,draw_1_1,1,0.0,0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0
strategy_bucket,rank_gap_bucket,60-80,most_likely_score,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,poisson_best_ev,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,calibrated_optimizer,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,calibrated_optimizer_with_close_match_fallback,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,rank_gap_fixed_score_rule,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,rank_gap_bucket,60-80,previous_final_recommendation_rule,1,2.0,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,favorite_1_0,95,2.2421052631578946,213,0.1368421052631579,0.15789473684210525,0.2,0.5052631578947369,0.0,0.0,0.0,0.27368421052631575,-0.15789473684210525,0.7473684210526316
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,favorite_2_0,95,1.8631578947368421,177,0.07368421052631578,0.031578947368421054,0.3894736842105263,0.5052631578947369,-0.3789473684210525,-0.8105263157894737,0.042368421052632534,-0.10526315789473673,-0.6421052631578947,0.4842105263157895
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,favorite_2_1,95,2.2526315789473683,214,0.14736842105263157,0.14736842105263157,0.2,0.5052631578947369,0.010526315789473717,-0.2631578947368421,0.30526315789473685,0.28421052631578947,-0.21078947368421042,0.8210526315789474
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,favorite_3_0,95,1.631578947368421,155,0.031578947368421054,0.010526315789473684,0.45263157894736844,0.5052631578947369,-0.6105263157894736,-0.968421052631579,-0.2631578947368421,-0.33684210526315783,-0.8107894736842104,0.16842105263157894
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,draw_0_0,95,1.3578947368421053,129,0.12631578947368421,0.1368421052631579,0.0,0.7368421052631579,-0.8842105263157893,-1.8,0.00026315789473779945,-0.6105263157894736,-1.4736842105263157,0.23157894736842105
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,draw_1_1,95,1.263157894736842,120,0.08421052631578947,0.17894736842105263,0.0,0.7368421052631579,-0.9789473684210526,-1.8842105263157896,-0.12631578947368421,-0.7052631578947368,-1.568421052631579,0.09473684210526316
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,most_likely_score,95,1.6842105263157894,160,0.09473684210526316,0.21052631578947367,0.09473684210526316,0.6,-0.5578947368421052,-1.3263157894736841,0.2,-0.28421052631578947,-0.9368421052631579,0.3473684210526316
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,poisson_best_ev,95,1.8,171,0.10526315789473684,0.12631578947368421,0.21052631578947367,0.5578947368421052,-0.44210526315789456,-0.968421052631579,0.042105263157894736,-0.1684210526315788,-0.45263157894736844,0.0
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,calibrated_optimizer,95,1.9684210526315788,187,0.12631578947368421,0.12631578947368421,0.21052631578947367,0.5368421052631579,-0.27368421052631575,-0.7473684210526316,0.15789473684210525,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,calibrated_optimizer_with_close_match_fallback,95,2.221052631578947,211,0.12631578947368421,0.14736842105263157,0.22105263157894736,0.5052631578947369,-0.021052631578947434,-0.2631578947368421,0.21052631578947367,0.2526315789473683,-0.09473684210526316,0.6526315789473685
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,rank_gap_fixed_score_rule,95,2.2421052631578946,213,0.1368421052631579,0.15789473684210525,0.2,0.5052631578947369,0.0,0.0,0.0,0.27368421052631575,-0.15789473684210525,0.7473684210526316
strategy_bucket,favorite_win_probability_bucket,up_to_0.50,previous_final_recommendation_rule,95,2.2421052631578946,213,0.1368421052631579,0.15789473684210525,0.2,0.5052631578947369,0.0,0.0,0.0,0.27368421052631575,-0.15789473684210525,0.7473684210526316
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,favorite_1_0,54,1.7407407407407407,94,0.09259259259259259,0.2037037037037037,0.2962962962962963,0.4074074074074074,0.0,0.0,0.0,0.03703703703703698,0.0,0.1111111111111111
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,favorite_2_0,54,1.8518518518518519,100,0.14814814814814814,0.07407407407407407,0.37037037037037035,0.4074074074074074,0.11111111111111116,-0.3333333333333333,0.5740740740740741,0.14814814814814814,-0.3148148148148148,0.6481481481481481
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,favorite_2_1,54,1.8888888888888888,102,0.16666666666666666,0.12962962962962962,0.2962962962962963,0.4074074074074074,0.14814814814814814,-0.1111111111111111,0.4074074074074074,0.18518518518518512,-0.07407407407407407,0.4444444444444444
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,favorite_3_0,54,1.4259259259259258,77,0.05555555555555555,0.0,0.5370370370370371,0.4074074074074074,-0.3148148148148149,-0.6296296296296297,0.018518518518518517,-0.2777777777777779,-0.6111111111111112,0.07407407407407407
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,draw_0_0,54,0.9814814814814815,53,0.037037037037037035,0.18518518518518517,0.0,0.7777777777777778,-0.7592592592592592,-1.5740740740740742,0.14814814814814814,-0.7222222222222222,-1.537037037037037,0.16666666666666666
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,draw_1_1,54,1.2037037037037037,65,0.1111111111111111,0.1111111111111111,0.0,0.7777777777777778,-0.537037037037037,-1.4814814814814814,0.5185185185185185,-0.5,-1.4449074074074073,0.5555555555555556
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,most_likely_score,54,1.5185185185185186,82,0.09259259259259259,0.18518518518518517,0.24074074074074073,0.48148148148148145,-0.2222222222222221,-0.5925925925925926,0.14814814814814814,-0.18518518518518512,-0.5555555555555556,0.18518518518518517
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,poisson_best_ev,54,1.7037037037037037,92,0.09259259259259259,0.2037037037037037,0.2777777777777778,0.42592592592592593,-0.03703703703703698,-0.1111111111111111,0.0,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,calibrated_optimizer,54,1.7037037037037037,92,0.09259259259259259,0.2037037037037037,0.2777777777777778,0.42592592592592593,-0.03703703703703698,-0.1111111111111111,0.0,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,calibrated_optimizer_with_close_match_fallback,54,1.7037037037037037,92,0.09259259259259259,0.2037037037037037,0.2777777777777778,0.42592592592592593,-0.03703703703703698,-0.1111111111111111,0.0,0.0,0.0,0.0
strategy_bucket,favorite_win_probability_bucket,0.50-0.60,rank_gap_fixed_score_rule,54,1.7407407407407407,94,0.09259259259259259,0.2037037037037037,0.2962962962962963,0.4074074074074074,0.0,0.0,0.0,0.03703703703703698,0.0,0.1111111111111111
